,Image_1_Actin_Ki67,Image_2_COXI_Actin,Image_3_P2X7_Actin,Image_4_Antibody_Control,Image_5_Ki67_Actin_2_Full,Image_7_COXI_COXII,Image_8_3NT,med,iqr,minout,maxout
56,15.578274206256783,15.289180391856194,15.264045582934353,,,,,15.289180391856194,0.15711431166121592,15.040941519903448,15.669398766548312
57,15.536635288633992,15.183773283846127,15.011315694912096,,,,,15.183773283846127,0.2626597968609481,14.703554794087689,15.75419398153148
58,15.503573215179019,,14.863920137987881,,,,,15.18374667658345,0.31982653859557075,14.544093599392308,15.823399753774591
59,15.41111944496531,,14.75161801288828,,,,,15.081368728926794,0.32975071603851625,14.421867296849761,15.740870161003826
60,15.34314321023858,,14.57790782735918,,,,,14.96052551879888,0.3826176914397017,14.195290135919477,15.725760901678283
61,15.270718582834649,,14.420393185754987,,,,,14.845555884294818,0.42516269853983246,13.995230487215153,15.695881281374483
62,15.29631479989256,,14.208187099186818,,,,,14.75225094953969,0.5440638503528703,13.664123248833949,15.84037865024543
63,15.332647552585668,,13.987302528412082,,,,,14.659975040498875,0.6726725120867911,13.314630016325292,16.005320064672457
64,15.319747623262055,,13.89199631373766,,,,,14.605871968499859,0.7138756547621998,13.178120658975459,16.03362327802426
65,15.270063507858,,13.914501378458029,,,,,14.592282443158014,0.6777810646999853,13.236720313758044,15.947844572557985
66,15.171357791385775,,14.15066565902858,,,,,14.661011725207178,0.5103460661785988,13.64031959284998,15.681703857564376
67,15.089447449623346,,14.322726797859998,,,,,14.706087123741671,0.3833603258816751,13.939366471978321,15.472807775505022
68,15.04254189732312,,14.335615168154295,,,,,14.689078532738709,0.35346336458441385,13.98215180356988,15.396005261907536
69,15.010072769554368,,,,,,,15.010072769554368,0.0,15.010072769554368,15.010072769554368
70,14.931747569572044,,,,,,,14.931747569572044,0.0,14.931747569572044,14.931747569572044
71,14.863857407369727,,,,,,,14.863857407369727,0.0,14.863857407369727,14.863857407369727
72,14.823311071862236,,,,,,,14.823311071862236,0.0,14.823311071862236,14.823311071862236
73,14.785049463564164,,,,,,,14.785049463564164,0.0,14.785049463564164,14.785049463564164
74,14.747786295423282,,,,,,,14.747786295423282,0.0,14.747786295423282,14.747786295423282
75,14.688955984403812,,,,,,,14.688955984403812,0.0,14.688955984403812,14.688955984403812
76,14.64104378343192,,,,,,,14.64104378343192,0.0,14.64104378343192,14.64104378343192
77,14.606104773383413,,,,,,,14.606104773383413,0.0,14.606104773383413,14.606104773383413
78,14.514772437982632,,,,,,,14.514772437982632,0.0,14.514772437982632,14.514772437982632
79,14.475397922396226,,,,,,,14.475397922396226,0.0,14.475397922396226,14.475397922396226
80,14.403451882110996,,,,,,,14.403451882110996,0.0,14.403451882110996,14.403451882110996
81,14.320630313083143,,,,,,,14.320630313083143,0.0,14.320630313083143,14.320630313083143
82,14.273005751437859,,,,,,,14.273005751437859,0.0,14.273005751437859,14.273005751437859
83,14.23987167359026,,,,,,,14.23987167359026,0.0,14.23987167359026,14.23987167359026
84,14.252174032409727,,,,,,,14.252174032409727,0.0,14.252174032409727,14.252174032409727
85,14.258098652835312,,,,,,,14.258098652835312,0.0,14.258098652835312,14.258098652835312
86,14.337589457649527,,,,,,,14.337589457649527,0.0,14.337589457649527,14.337589457649527
87,14.35180858300553,,,,,,,14.35180858300553,0.0,14.35180858300553,14.35180858300553
88,14.339883406140405,,,,,,,14.339883406140405,0.0,14.339883406140405,14.339883406140405
89,14.251728414073709,,,,,,,14.251728414073709,0.0,14.251728414073709,14.251728414073709
90,14.193058549475001,,,,,,,14.193058549475001,0.0,14.193058549475001,14.193058549475001
91,14.097761471298533,,,,,,,14.097761471298533,0.0,14.097761471298533,14.097761471298533
92,14.040100326059694,,,,,,,14.040100326059694,0.0,14.040100326059694,14.040100326059694
93,14.005241261833786,,,,,,,14.005241261833786,0.0,14.005241261833786,14.005241261833786
