,means,med,iqr,minout,maxout
44,0.915138,0.915138,0.1643217777777778,0.5864944444444444,1.2437815555555556
45,0.9226274999999999,0.9226274999999999,0.18713227777777774,0.5483629444444444,1.2968920555555554
46,0.9156291666666667,0.9156291666666667,0.22051149999999997,0.47460616666666666,1.3566521666666667
47,0.9024124444444445,0.9024124444444445,0.27590622222222216,0.35060000000000013,1.4542248888888887
48,0.8770227222222222,0.8770227222222222,0.3244135,0.22819572222222212,1.5258497222222223
49,0.848641388888889,0.848641388888889,0.3763902777777778,0.0958608333333334,1.6014219444444444
50,0.8239196111111111,0.8239196111111111,0.4149990555555556,-0.006078500000000098,1.6539177222222223
51,0.7853333333333333,0.7853333333333333,0.46291133333333345,-0.14048933333333347,1.7111560000000003
52,0.7609343333333334,0.7609343333333334,0.5030075555555555,-0.2450807777777777,1.7669494444444445
53,0.7295723888888889,0.7295723888888889,0.5214707222222222,-0.3133690555555555,1.7725138333333335
54,0.709078388888889,0.709078388888889,0.5425687222222223,-0.37605905555555574,1.7942158333333336
55,0.6890108333333334,0.6890108333333334,0.5559382777777777,-0.42286572222222213,1.8008873888888888
56,0.6627759444444444,0.6627759444444444,0.5516260555555557,-0.44047616666666684,1.7660280555555556
57,0.6236494444444445,0.6236494444444445,0.5385612222222222,-0.453473,1.700771888888889
58,1.1317542222222223,1.1317542222222223,0.0,1.1317542222222223,1.1317542222222223
59,1.0717397777777777,1.0717397777777777,0.0,1.0717397777777777,1.0717397777777777
60,0.9899764444444444,0.9899764444444444,0.0,0.9899764444444444,0.9899764444444444
61,0.9111954444444444,0.9111954444444444,0.0,0.9111954444444444,0.9111954444444444
62,0.8096296666666667,0.8096296666666667,0.0,0.8096296666666667,0.8096296666666667
63,0.6869025555555556,0.6869025555555556,0.0,0.6869025555555556,0.6869025555555556
64,0.6097315555555556,0.6097315555555556,0.0,0.6097315555555556,0.6097315555555556
65,0.4780232222222222,0.4780232222222222,0.0,0.4780232222222222,0.4780232222222222
66,0.35994211111111113,0.35994211111111113,0.0,0.35994211111111113,0.35994211111111113
67,0.26476755555555553,0.26476755555555553,0.0,0.26476755555555553,0.26476755555555553
68,0.16224744444444444,0.16224744444444444,0.0,0.16224744444444444,0.16224744444444444
